STATION,STATION_NAME,DATE,DLY-GRDD-BASE40,DLY-GRDD-BASE45,DLY-GRDD-BASE50,DLY-GRDD-BASE55,DLY-GRDD-BASE57,DLY-GRDD-BASE60,DLY-GRDD-BASE65,DLY-GRDD-BASE70,DLY-GRDD-BASE72,DLY-GRDD-TB4886,DLY-GRDD-TB5086,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV
GHCND:USC00295084,LOS ALAMOS NM US,20101121,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,6,8,11,12,13,16,0.08,3,-169.2,0.20,5,-169.2,0.58,13,-169.2,1.83,7.6,44.88,111.5,182,78,18,5,154,-9999,73,34,101,61,3,23,10,2.0,-6.3,7.8,-3.7,-13.7,-14.6,-12.9,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20101122,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,6,8,11,12,14,17,0.08,3,-169.2,0.20,8,-169.2,0.58,13,-169.2,1.90,7.9,44.96,112.0,183,78,18,5,163,-9999,79,38,104,63,3,24,11,1.8,-6.3,7.5,-3.9,-13.7,-14.6,-12.9,-13.9
GHCND:USC00295084,LOS ALAMOS NM US,20101123,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,6,8,11,12,14,17,0.08,3,1.5,0.20,8,3.0,0.58,13,7.4,1.98,8.4,45.03,112.5,183,78,18,5,173,-9999,86,43,106,65,3,25,11,1.6,-6.4,7.3,-4.1,-13.7,-14.6,-13.0,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20101124,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,3,6,9,12,13,14,17,0.08,3,1.5,0.20,8,3.0,0.58,13,7.4,2.06,8.9,45.11,113.0,183,78,18,5,183,-9999,94,48,109,67,4,25,12,1.3,-6.4,7.0,-4.3,-13.7,-14.6,-13.0,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20101125,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,4,6,9,12,13,14,17,0.08,3,1.5,0.20,8,3.0,0.56,13,7.4,2.13,9.4,45.19,113.5,184,78,18,5,193,-9999,101,53,112,69,4,26,12,1.2,-6.5,6.8,-4.5,-13.7,-14.6,-13.0,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20101126,1,-4321,-4321,0,0,0,0,0,0,1,1,-4321,-4321,0,0,0,0,0,0,4,6,9,12,13,14,17,0.08,3,1.5,0.20,8,3.0,0.56,13,7.4,2.21,9.9,45.26,114.0,185,78,18,5,203,-9999,110,58,115,72,4,27,13,0.9,-6.6,6.6,-4.7,-13.7,-14.6,-13.0,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20101127,1,-4321,-4321,0,0,0,0,0,0,1,-4321,-4321,-4321,0,0,0,0,0,0,4,7,9,12,13,15,18,0.08,3,1.5,0.20,8,3.0,0.56,13,7.4,2.29,10.4,45.34,114.6,186,78,18,5,214,-9999,118,64,118,74,4,28,13,0.7,-6.6,6.3,-4.9,-13.7,-14.6,-13.1,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20101128,1,-4321,-4321,0,0,0,0,0,0,1,-4321,-4321,-4321,0,0,0,0,0,0,4,7,9,12,13,15,18,0.08,3,1.5,0.20,8,3.0,0.56,13,7.4,2.36,11.2,45.42,115.1,186,78,17,5,225,-9999,127,70,120,76,4,29,14,0.6,-6.6,6.1,-5.1,-13.7,-14.6,-13.1,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20101129,-4321,-4321,0,0,0,0,0,0,0,1,-4321,-4321,0,0,0,0,0,0,0,4,7,9,12,13,15,18,0.08,3,1.5,0.20,8,3.0,0.56,13,7.4,2.41,11.7,45.47,115.8,187,79,17,5,237,-9999,136,77,123,79,5,30,14,0.3,-6.7,5.9,-5.2,-13.7,-14.6,-13.1,-13.8
GHCND:USC00295084,LOS ALAMOS NM US,20101130,-4321,-4321,0,0,0,0,0,0,0,1,-4321,-4321,0,0,0,0,0,0,0,4,7,10,13,14,16,18,0.08,3,1.5,0.20,8,3.0,0.53,13,7.4,2.49,12.4,45.54,116.3,188,79,17,5,249,-9999,145,84,125,81,5,30,15,0.2,-6.7,5.7,-5.4,-13.7,-14.6,-13.1,-13.7
GHCND:USC00295084,LOS ALAMOS NM US,20101201,-4321,-4321,0,0,0,0,0,0,0,1,-4321,-4321,0,0,0,0,0,0,0,4,7,10,13,14,16,18,0.08,3,1.5,0.20,8,3.3,0.53,13,7.4,0.08,0.8,45.62,117.1,188,79,17,5,261,17,155,91,128,83,5,31,15,0.0,-6.8,5.5,-5.6,-13.7,-14.6,-13.1,-13.7
GHCND:USC00295084,LOS ALAMOS NM US,20101202,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,5,7,10,13,14,16,18,0.08,3,1.8,0.20,8,3.3,0.53,15,7.4,0.13,1.5,45.67,117.9,189,80,17,5,273,19,165,99,130,85,5,32,16,-0.2,-6.8,5.3,-5.7,-13.7,-14.6,-13.1,-13.7
GHCND:USC00295084,LOS ALAMOS NM US,20101203,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,5,8,11,13,14,16,19,0.08,3,1.8,0.20,8,3.3,0.53,15,7.4,0.20,2.3,45.75,118.9,190,80,17,4,285,21,175,107,132,88,5,33,16,-0.3,-6.8,5.1,-5.8,-13.7,-14.6,-13.2,-13.7
GHCND:USC00295084,LOS ALAMOS NM US,20101204,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,5,8,11,13,14,16,19,0.08,5,1.8,0.20,8,3.3,0.53,15,7.4,0.28,3.0,45.82,119.6,191,81,17,4,298,24,186,116,135,90,5,33,17,-0.5,-6.8,4.9,-5.9,-13.7,-14.6,-13.2,-13.7
GHCND:USC00295084,LOS ALAMOS NM US,20101205,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,5,8,11,13,14,16,19,0.08,5,1.8,0.20,8,3.3,0.53,15,7.4,0.36,4.1,45.90,120.4,191,82,17,4,310,26,197,124,137,92,6,34,17,-0.7,-6.9,4.8,-6.1,-13.7,-14.6,-13.2,-13.7
GHCND:USC00295084,LOS ALAMOS NM US,20101206,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,13,14,16,19,0.08,5,1.8,0.20,10,3.3,0.53,15,7.4,0.43,4.8,45.97,121.4,193,82,17,4,323,29,208,133,140,94,6,35,18,-0.8,-6.9,4.6,-6.2,-13.7,-14.6,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20101207,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,5,1.8,0.20,10,3.3,0.51,15,7.4,0.51,5.8,46.05,122.2,194,83,16,4,336,32,220,142,142,97,6,36,18,-0.9,-6.9,4.5,-6.3,-13.7,-14.6,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20101208,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,5,1.8,0.20,10,3.3,0.51,15,7.4,0.58,6.6,46.13,122.9,195,84,16,4,349,34,231,151,144,99,6,36,19,-1.1,-6.9,4.3,-6.4,-13.7,-14.7,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20101209,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,5,1.8,0.20,10,3.6,0.51,18,7.4,0.66,7.4,46.20,124.0,196,84,16,4,361,37,243,161,146,101,6,37,19,-1.2,-7.0,4.2,-6.6,-13.7,-14.7,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20101210,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,5,1.8,0.20,10,3.6,0.51,18,7.6,0.74,8.4,46.28,124.7,197,85,16,4,374,40,255,170,148,103,6,38,20,-1.3,-7.0,4.1,-6.7,-13.7,-14.7,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20101211,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,8,11,14,15,17,19,0.08,5,1.8,0.20,10,3.6,0.51,18,7.6,0.79,9.4,46.33,125.7,198,85,16,4,387,42,267,180,150,105,7,39,20,-1.3,-7.1,4.0,-6.7,-13.7,-14.7,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20101212,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,5,1.8,0.20,10,3.6,0.51,18,7.6,0.86,10.2,46.41,126.7,199,86,16,4,399,45,279,190,151,106,7,39,20,-1.4,-7.1,3.9,-6.8,-13.7,-14.7,-13.2,-13.6
GHCND:USC00295084,LOS ALAMOS NM US,20101213,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,5,1.8,0.20,10,3.6,0.51,18,7.6,0.94,11.2,46.48,127.5,199,86,16,4,412,48,292,200,152,108,7,40,21,-1.5,-7.1,3.8,-6.9,-13.7,-14.7,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20101214,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,5,1.8,0.20,10,3.6,0.51,18,7.6,1.02,11.9,46.56,128.5,200,87,16,4,424,51,304,210,153,109,7,40,21,-1.6,-7.1,3.8,-6.9,-13.7,-14.7,-13.2,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20101215,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,5,1.8,0.20,10,3.8,0.51,18,7.9,1.07,13.0,46.61,129.3,200,87,16,3,436,54,317,220,154,110,7,41,21,-1.7,-7.1,3.7,-7.0,-13.7,-14.7,-13.3,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20101216,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,5,1.8,0.20,10,3.8,0.51,18,7.9,1.14,14.0,46.69,130.3,201,87,15,3,448,57,329,230,156,111,7,41,22,-1.7,-7.1,3.6,-7.1,-13.7,-14.7,-13.3,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20101217,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,5,1.8,0.20,10,3.8,0.51,18,7.9,1.22,14.7,46.76,131.3,201,88,15,3,459,59,341,240,157,112,7,42,22,-1.8,-7.1,3.6,-7.1,-13.7,-14.7,-13.3,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20101218,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,8,1.8,0.20,13,3.8,0.51,18,7.9,1.27,15.7,46.81,132.1,201,88,15,3,470,62,352,249,157,113,7,42,22,-1.8,-7.1,3.6,-7.2,-13.7,-14.7,-13.3,-13.5
GHCND:USC00295084,LOS ALAMOS NM US,20101219,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,8,1.8,0.20,13,3.8,0.51,20,7.9,1.35,16.5,46.89,133.1,201,88,15,3,481,65,364,259,158,113,7,43,23,-1.8,-7.1,3.5,-7.2,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101220,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,8,2.0,0.20,13,3.8,0.51,20,7.9,1.42,17.5,46.96,133.9,201,88,14,3,491,68,374,268,158,114,7,43,23,-1.9,-7.1,3.4,-7.2,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101221,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,7,9,12,14,16,17,20,0.08,8,2.0,0.20,13,3.8,0.51,20,8.1,1.50,18.5,47.04,134.9,201,88,14,3,500,71,385,277,159,114,7,43,23,-1.9,-7.1,3.4,-7.3,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101222,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,7,9,12,14,16,17,20,0.08,8,2.0,0.20,13,3.8,0.51,20,8.1,1.57,19.3,47.12,135.9,201,89,14,3,509,74,395,286,159,115,7,44,23,-1.9,-7.1,3.4,-7.3,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101223,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,7,9,12,14,16,17,20,0.08,8,2.0,0.20,13,3.8,0.51,20,8.1,1.65,20.3,47.19,136.7,201,89,14,3,518,77,405,296,159,115,7,44,24,-1.9,-7.1,3.4,-7.3,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101224,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,7,9,12,14,16,17,20,0.08,8,2.0,0.20,13,4.1,0.51,20,8.4,1.70,21.3,47.24,137.7,200,89,14,2,527,81,416,305,159,115,7,45,24,-1.9,-7.1,3.4,-7.3,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101225,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,7,9,12,15,16,18,21,0.08,8,2.0,0.20,13,4.1,0.51,20,8.4,1.78,22.1,47.32,138.7,199,89,14,2,535,84,425,314,159,115,7,45,24,-1.9,-7.1,3.4,-7.3,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101226,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,7,9,12,15,16,18,21,0.08,8,2.0,0.20,13,4.1,0.53,20,8.4,1.85,23.1,47.40,139.7,198,89,14,2,544,88,435,322,158,115,7,45,25,-1.9,-7.1,3.4,-7.3,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101227,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,7,9,12,15,16,18,21,0.08,8,2.0,0.20,13,4.1,0.53,20,8.6,1.93,24.1,47.47,140.5,197,89,14,2,552,91,445,331,157,114,7,46,25,-1.9,-7.0,3.4,-7.3,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101228,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,7,9,12,14,16,17,20,0.08,8,2.0,0.20,13,4.1,0.53,20,8.6,1.98,24.9,47.52,141.5,196,89,14,2,559,95,454,339,157,114,7,46,25,-1.9,-7.0,3.4,-7.3,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101229,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,7,9,12,14,16,17,20,0.08,8,2.0,0.20,13,4.1,0.53,20,8.9,2.06,25.7,47.60,142.2,195,89,14,2,567,98,464,346,156,114,7,47,25,-1.9,-7.0,3.4,-7.3,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101230,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,7,9,12,14,16,17,20,0.08,8,2.0,0.20,13,4.1,0.53,20,8.9,2.13,26.7,47.68,143.0,194,88,14,2,574,101,472,354,156,113,8,47,26,-1.9,-7.0,3.5,-7.3,-13.7,-14.7,-13.3,-13.4
GHCND:USC00295084,LOS ALAMOS NM US,20101231,-4321,-4321,0,0,0,0,0,0,0,-4321,-4321,-4321,0,0,0,0,0,0,0,6,9,12,14,16,17,20,0.08,8,2.0,0.20,13,4.1,0.53,20,9.1,2.18,27.4,47.73,143.8,193,88,14,2,581,104,480,361,155,112,8,47,26,-1.9,-6.9,3.5,-7.3,-13.7,-14.7,-13.3,-13.4
